user,text
AnbuMoham,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
farooq_137,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Nivi45,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
GSTWITHGAWESHN1,"@snapdeal what is the return policy, my packet has been refused to return, then what is the use to say the word ret… https://t.co/gQgHXE2dih"
Snapdeal_Help,@paridaashu21 So sorry for the trouble. We will connect with you at the earliest and help you out. Thanks! Ashi
vinayanc,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
rajamarneni,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Devanand_433,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
BhartiyAbroad,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
aameekay,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
paridaashu21,@Snapdeal_Help Even you are not responding. Whom shall i trust
sadasemb,"RT @snapdeal: Make your home the better version of itself with Snapdeal's #HomeAndKitchenMela 🥰 

#Snapdeal #Home #Kitchen #Deals #MustHave…"
UkAnjul,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Snapdeal_Help,@paridaashu21 Hi! We always request our customers to never share their personal details publicly as our page is vis… https://t.co/Qqc8VVOpiu
Snapdeal_Help,@paridaashu21 Hi! Sincere apologies for the unpleasant experience. I've shared this with my team. We'll connect wit… https://t.co/FLe3O6gXtL
single_soul1,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
PrasenjeetBagc4,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
b_747_,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
jmvaidya,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
ParsonalLiberty,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
robin_yod,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
ExcelRoshan,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
paridaashu21,Donot ever shop anything from @snapdeal they are complete frauds.sent diff item n even after returning product not… https://t.co/aK0nHpIHxP
snapdealdiaries,Pursuing work and passion parallelly gives you a sense of fulfilment. Meet Parul having skill 180 degrees different… https://t.co/xcw8c0yre8
ShyantSao,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
ExBBComerfarooq,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
brain_fag,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
lakshmiprashan7,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
pitchaijohn1961,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
MDShahajada786,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
amit_arch1,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
arjundsage1,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
dranupmodgil,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
PranavS_21,"Many of the biggest startups in India were founded before 2014. Here are a few of them:

- Paytm
- OLA
- OYO
- BYJU… https://t.co/1t2Lxuclc6"
MandeepSaraswat,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
SethLalits,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
RakeshK05494616,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Snapdeal_Help,@Babu41465356 Hi! Our team got in touch with you and updated you on the issue. Thanks! Avi
RoyalPrabhakar9,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
ossarian,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
alam_nuri,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
IVig100,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
sanjay_kalirona,"@gizmoreindia #gizfit #sonic #new launch,  our 3rd #MadeInIndia #smartwatch from Gizmore.. available at special pri… https://t.co/zzojPpsrPI"
Aman_tweets_,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
invinciblelad7,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Naazreen11,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
M_Anantkumar,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
adi_khan01,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
RaviSha96564153,"@Snapdeal_Help It's been 4 days since you logged my request, no response received. Everyone is telling me to wait for 24 hours."
Riser200,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Snapdeal_Help,@RaviSha96564153 We certainly understand your disappointment. We're closely following up on this and soon you'll he… https://t.co/Dz23d1Sb4H
RaviSha96564153,"@Snapdeal_Help By the time Snapdeal takes my request, I will go through the return period."
_mm_14718,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Snapdeal_Help,"@RaviSha96564153 Hi! Our team got in touch with you and updated you on this. As discussed, kindly wait till the requested time. Thanks! Avi"
rust_in_peace82,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
IshanSingh24,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
arbinhere,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Sohan_Scorpio21,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
samikshajain19,"Gizmore and Snapdeal Partner To Launch Slate, Made In India Women-centric Smartwatch https://t.co/JQClqXgUK1 https://t.co/MQm8oU3hRO"
savie30,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
pmssit,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
ratinvirgo,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
TweetOfGandhi_,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
hmdelhi,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
ipjaju,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
john_figger,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Bhupender_SRawt,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
warrierramesh,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Gyanend96759660,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Bhakht_Buster,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
aamaadmilucknow,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
jaysusri1,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
anandchakrapani,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Snapdeal_Help,"@JeetGodara13 Sorry for the delay in providing an update. Please note, that you are important to us and we're tryin… https://t.co/qk9BM0BvY3"
MOHAMMADAZFARR2,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
akky_gang,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
INCZoheb_shaikh,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
LivedShahid,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
unezx_,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
JeetGodara13,@Snapdeal_Help Last 5 days whare are you???
Skynagari,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
anupamdeb775,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
shaqueelsinai,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
sharvarijoshi10,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Pilloyal,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
HarishN51078983,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
dinssm59,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
1TzYnbn0UZICLNM,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
bourn_vitaaa,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
GARRY2070,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
smshetty,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
vikashs33575210,@snapdeal thanks sir aap ne mare product return ki sholusan karne ke liye or mare refind bi ho gaya hai thanks sir
GaniNirvana,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
sadagnana,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Krishna222224,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
Snapdeal_Help,@JeetGodara13 Apologies for the delay. My team will soon get in touch with you. Thanks! Ashi
Brar1986,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
lakshya_gera,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
4dollarwebsite,Gizmore partners with Snapdeal to launch first women-centric smartwatch ​The smartwatch comes with a silicone strap… https://t.co/wYp38EiIBJ
Babu41465356,@Snapdeal_Help Snapdeal make crazy
Snapdeal_Help,@JeetGodara13 So sorry to disappoint you. I'll get this checked and have my team contact you soon. Thanks! Sam
neel5,"New post: Gizmore partners with Snapdeal to launch Slate, Made In India https://t.co/HM40GMzWJi #businessnews #businessnewsthisweek"
jeguru1,"Gizmore and Snapdeal Partner To Launch Slate, Made In India Women-centric Smartwatch https://t.co/DTZZW6JcDP"
agrasen1,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
MegaMass_01,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Manish_G12,Launching today - the very versatile #GizFit Sonic #Fitness #Smartwatch with design that stands out. … https://t.co/oAGtpRMOLl
Snapdeal_Help,@CHIRAGJ32701115 We always request our customers to never share their personal details publicly as our page is visi… https://t.co/JqM6M7bmSp
Snapdeal_Help,@CHIRAGJ32701115 Hi! I apologize for the disappointing experience you've had. We certainly didn't expect this to ha… https://t.co/ihhvClhIwe
hilalta,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
MinhajMuslim,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
dpsh89,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Snapdeal_Help,"@JeetGodara13 Hi! So sorry, believe me, this is not a usual Snapdeal experience! I’ll need your order number to sta… https://t.co/DVkFm7OCqJ"
JeetGodara13,"@snapdeal @Snapdeal_Help @snapdealdiaries @SnapdealTech 
FAKE &amp; FROUD COMPANY,
ORDAR CANCLATION PAYMENT GIVE NOT REFUND, 
NOT INSTANT REFUND"
MukeshC84758135,"@snapdeal @gizmoreindia @DineshKarthik Fraud app he 
Online kabhi pay nat karna
Refund nhi dete he"
RajeshHSC,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
sventure007,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Thinkforit,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
raavan_ravan,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
BakarIndia,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
snapdeal,"Make your home the better version of itself with Snapdeal's #HomeAndKitchenMela 🥰 

#Snapdeal #Home #Kitchen #Deals… https://t.co/dGwLy1YOxu"
JohnnyJanardan,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
JaySinghINC,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
nanda_pradeip,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
jay_ambadi,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
VishalD_jaunpur,Snapdeal costomer care very fast issue resolved @snapdeal https://t.co/5NU4lwChay
2DXQFMreXjPPZKF,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
harshalpise,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
VaibhavD_Voice,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
KamothiG,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
Gande_labz,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
jackiekhurana,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
GulRose_views,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
Bhupender_SRawt,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
Saivamsi_Rage,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
niladripaul,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
_RoflSonia,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
Reasonyourself,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
sameer_imn,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
red_beetle_,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
gizmoreindia,Launching today - the very versatile #GizFit Sonic #Fitness #Smartwatch with design that stands out.  Check all hea… https://t.co/DqRZSDwHFZ
dinesh_mishra21,"@vinodkapri Flipkart, Meru cabs, TCS, Infosys, Ola, Snapdeal all these were founded before 2014. But Saheb ko pta h… https://t.co/tugH8Yq2Mc"
vcpatrick,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
MujeebHyd,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
pankajrtupe,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
prnmohan,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
iManeeshAgarwal,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Mirror_Baba,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
CHETANKURDEKAR,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
rsdaroga,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
krishlib,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
JnvGirjesh,"If this your refund policy... Then sorry no one will order twice,, You can Trap only one time...
You should Learn p… https://t.co/8fU0z8KIeT"
Virupaksha_hs,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
imrdb7,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Sanjeev96766510,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
atmajeet_m,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Sumitmalik7777,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
bhim_e,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
CGOVINDAPPA3,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
Mahesh84565639,"@Flipkart Give one simple Answer @Flipkart 
If you are selling poco devices that specifically #PocoX3Pro got mother… https://t.co/luYgP2YwnZ"
meSureshSharma,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
